drink_id,name,description,category,price_tier,sweetness_level,caffeine_content,sugar_content,calorie_content,image_url,is_alcoholic,alcohol_content,safety_flags,created_at,updated_at
326,Rum Toddy,Dissolve powdered sugar in water in an old-fashioned glass. Add rum and one ice cube and stir. Add the twist of lemon peel and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/athdk71504886286.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.662213,2025-12-04 20:50:47.662218
327,Royal Fizz,Shake all ingredients (except cola) with ice and strain into a chilled collins glass. Fill with cola and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wrh44j1504390609.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.669024,2025-12-04 20:50:47.669028
328,Rum Cooler,Pour the rum and soda into a collins glass almost filled with ice cubes. Stir well and garnish with the lemon wedge.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/2hgwsb1504888674.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.675634,2025-12-04 20:50:47.675638
329,Rum Runner,Mix all ingredients in glass & add ice.,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vqws6t1504888857.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.682138,2025-12-04 20:50:47.682141
330,Rusty Nail,Pour the Scotch and Drambuie into an old-fashioned glass almost filled with ice cubes. Stir well. Garnish with the lemon twist.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/yqsvtw1478252982.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.688292,2025-12-04 20:50:47.688296
331,Red Snapper,"One shot each, shake n shoot",Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/7p607y1504735343.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.69456,2025-12-04 20:50:47.694563
332,Royal Bitch,Into a shot glass layer the Crown Royal on top of the Frangelico.,Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qupuyr1441210090.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.70123,2025-12-04 20:50:47.701234
333,Royal Flush,Pour all the ingredients into tumbler over ice. Strain into glass.,Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/7rnm8u1504888527.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.707526,2025-12-04 20:50:47.70753
334,Rum Cobbler,"In an old-fashioned glass, dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the rum. Stir well. Garnish with the cherry and the orange and lemon slices.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/5vh9ld1504390683.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.714855,2025-12-04 20:50:47.714859
335,Ruby Tuesday,Pour gin and cranberry into a highball filled with ice cubes. Add grenadine and stir.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qsyqqq1441553437.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.723113,2025-12-04 20:50:47.723117
336,Rail Splitter,Mix sugar syrup with lemon juice in a tall glass. Fill up with ginger ale.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/stsuqq1441207660.jpg,f,0,[],2025-12-04 20:50:47.729235,2025-12-04 20:50:47.729239
337,Rosemary Blue,"1) Add the Bombay Sapphire, Blue Curacao, rosemary sprig and gently squeezed lemon wedge to a balloon glass. Swirl well to combine.
2) Fill with cubed ice and top with the Fever-Tree Light Tonic Water.
3) Gently fold with a bar spoon to mix.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qwc5f91512406543.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.735206,2025-12-04 20:50:47.73521
338,Ramos Gin Fizz,"Prepare all the ingredients on the counter to be able to work well and quickly, especially the cream and egg white.

Pour all the ingredients into a shaker.

Shake vigorously for 1 minute: cream and egg white must be mixed perfectly, so don't rush.

Now open the shaker and put some ice and shake for 1-2 minutes. It depends on how long you can resist!

Pour into a highball glass, add a splash of soda and garnish to taste.

Ramos Gin Fizz was once drunk as an invigorating drink or even as a breakfast, try it as an aperitif and after dinner and you will discover a little gem now lost.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/967t911643844053.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.74099,2025-12-04 20:50:47.740994
339,Royal Gin Fizz,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/pe1x1c1504735672.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.747623,2025-12-04 20:50:47.747627
340,Rum Milk Punch,Shake all ingredients (except nutmeg) with ice and strain into a collins glass. Sprinkle nutmeg on top and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/w64lqm1504888810.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.75383,2025-12-04 20:50:47.753833
341,Raspberry Julep,"Softly muddle the mint leaves and raspberry syrup in the bottom of the cup. Add crushed ice and Bourbon to the cup and then stir. Top with more ice, garnish with a mint sprig.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/hyztmx1598719265.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.75975,2025-12-04 20:50:47.759754
342,Rum Screwdriver,"Pour rum into a highball glass over ice cubes. Add orange juice, stir, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/4c85zq1511782093.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.765756,2025-12-04 20:50:47.76576
343,Raspberry Cooler,Pour the raspberry vodka and soda into a highball glass almost filled with ice cubes. Stir well.,Other / Unknown,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/suqyyx1441254346.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.771216,2025-12-04 20:50:47.771225
344,Rum Old-fashioned,"Stir powdered sugar, water, and bitters in an old-fashioned glass. When sugar has dissolved add ice cubes and light rum. Add the twist of lime peel, float 151 proof rum on top, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/otn2011504820649.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.778459,2025-12-04 20:50:47.778463
345,Russian Spring Punch,"Pour the ingredients into an highball glass, top with Sparkling wine.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ctt20s1504373488.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.786605,2025-12-04 20:50:47.786609
346,Radioactive Long Island Iced Tea,Pour all ingredients over ice in a very tall glass. Sip cautiously.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rdvqmh1503563512.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.794218,2025-12-04 20:50:47.794222
347,Smut,Throw it all together and serve real cold.,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rx8k8e1504365812.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.485396,2025-12-04 20:50:53.4854
348,Spritz,"Build into glass over ice, garnish and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/j9evx11504373665.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.509959,2025-12-04 20:50:53.509965
349,Scooter,"Shake all ingredients well with cracked ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/twuptu1483388307.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.522047,2025-12-04 20:50:53.52205
350,Sangria,Mix all together in a pitcher and refrigerate. Add cloves and cinnamon sticks to taste. Serve in wine glasses.,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xrvxpp1441249280.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.532932,2025-12-04 20:50:53.532936
351,Stinger,"Pour in a mixing glass with ice, stir and strain into a cocktail glass. May also be served on rocks in a rocks glass.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/2ahv791504352433.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.541006,2025-12-04 20:50:53.541014
352,Sazerac,"Rinse a chilled old-fashioned glass with the absinthe, add crushed ice, and set it aside. Stir the remaining ingredients over ice and set it aside. Discard the ice and any excess absinthe from the prepared glass, and strain the drink into the glass. Add the lemon peel for garnish.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vvpxwy1439907208.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.548911,2025-12-04 20:50:53.548915
353,Sidecar,Pour all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/x72sik1606854964.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.556567,2025-12-04 20:50:53.556571
354,Snowday,Stir all ingredients with ice. Strain into a chilled rocks glass over fresh ice. Express orange peel over drink and garnish.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/4n1ipk1614009624.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.564264,2025-12-04 20:50:53.564267
355,Spice 75,"Gently warm 60g golden caster sugar in a pan with 30ml water and 1 tbsp allspice. Cook gently until the sugar has dissolved, then leave the mixture to cool. Strain through a sieve lined with a coffee filter (or a double layer of kitchen paper).

Pour 60ml of the spiced syrup into a cocktail shaker along with 200ml rum and 90ml lime juice. Shake with ice and strain between six flute glasses. Top up with 600ml champagne and garnish each with an orange twist.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/0108c41576797064.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.571472,2025-12-04 20:50:53.571476
356,Snowball,Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/7ibfs61504735416.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.579459,2025-12-04 20:50:53.579463
357,Shot-gun,Pour one part Jack Daneils and one part Jim Beam into shot glass then float Wild Turkey on top.,Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/2j1m881503563583.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.586396,2025-12-04 20:50:53.5864
358,Salty Dog,"Pour all ingredients over ice cubes in a highball glass. Stir well and serve. (Vodka may be substituted for gin, if preferred.)",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/4vfge01504890216.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.593391,2025-12-04 20:50:53.593395
359,Stone Sour,"Shake all ingredients with ice, strain into a chilled whiskey sour glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vruvtp1472719895.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.600561,2025-12-04 20:50:53.600564
361,Scotch Sour,"Shake scotch, juice of lime, and powdered sugar with ice and strain into a whiskey sour glass. Decorate with 1/2 slice lemon, top with the cherry, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/0dnb6k1504890436.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.614053,2025-12-04 20:50:53.614057
362,Sweet Tooth,"Put 2 shots Godiva Liquour into a glass, add as much or as little milk as you would like.",Shake,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/j6rq6h1503563821.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.620444,2025-12-04 20:50:53.620447
363,Screwdriver,Mix in a highball glass with ice. Garnish and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/8xnyke1504352207.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.626594,2025-12-04 20:50:53.626597
364,Sherry Flip,Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qrryvq1478820428.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.632527,2025-12-04 20:50:53.63253
365,Sol Y Sombra,"Shake ingredients with ice, strain into a brandy snifter, and serve. (The English translation of the name of this drink is ""Sun and Shade"", and after sampling this drink, you'll understand why. Thanks, Kirby.)",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/3gz2vw1503425983.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.639977,2025-12-04 20:50:53.639981
366,Shark Attack,Mix lemonade and water according to instructions on back of can. If the instructions say to add 4 1/3 cans of water do so. Mix into pitcher. Add 1 1/2 cup of Vodka (Absolut). Mix well. Pour into glass of crushed ice. Excellent!,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/uv96zr1504793256.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.647645,2025-12-04 20:50:53.647648
367,San Francisco,"Take a tall glass and put in a few ice cubes, fill the vodka over it and fill with juice then the ""creme"", to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/szmj2d1504889961.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.655417,2025-12-04 20:50:53.655421
368,Space Odyssey,Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vxtjbx1504817842.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.661839,2025-12-04 20:50:53.661842
369,Sherry Eggnog,"Shake sherry, powdered sugar, and egg with ice and strain into a collins glass. Fill with milk and stir. Sprinkle nutmeg on top and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xwrpsv1478820541.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.669089,2025-12-04 20:50:53.669092
370,Sweet Bananas,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",Shake,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/sxpcj71487603345.jpg,f,0,[],2025-12-04 20:50:53.675929,2025-12-04 20:50:53.675933
371,Sweet Sangria,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:53.682403,2025-12-04 20:50:53.682406
372,Thriller,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.119952,2025-12-04 20:50:59.11996
373,The Galah,Mix together the alcoholic portions and top with Pineapple and Lime juice.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/sy7y6r1614775067.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.145926,2025-12-04 20:50:59.145931
374,Tia-Maria,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",Homemade Liqueur,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.155229,2025-12-04 20:50:59.155233
375,Tipperary,"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.161994,2025-12-04 20:50:59.161997
376,Turkeyball,Shake with ice and strain into a shot glass.,Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.169086,2025-12-04 20:50:59.169089
377,Texas Sling,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",Shake,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.176456,2025-12-04 20:50:59.176459
378,Thai Coffee,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,f,0,[],2025-12-04 20:50:59.183112,2025-12-04 20:50:59.183116
379,Tom Collins,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/7cll921606854636.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.191843,2025-12-04 20:50:59.191851
380,Tomato Tang,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",Other / Unknown,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,f,0,[],2025-12-04 20:50:59.198703,2025-12-04 20:50:59.198711
381,Talos Coffee,Add your GM and then add your coffee.,Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.205644,2025-12-04 20:50:59.205648
382,Tennesee Mud,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.213229,2025-12-04 20:50:59.213232
383,Tequila Fizz,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.220363,2025-12-04 20:50:59.220368
384,Tequila Sour,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.227526,2025-12-04 20:50:59.22753
385,Thai Iced Tea,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.",Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,f,0,[],2025-12-04 20:50:59.235636,2025-12-04 20:50:59.23564
386,The Last Word,Shake with ice and strain into a cocktail glass.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.243481,2025-12-04 20:50:59.243485
387,Turf Cocktail,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.251164,2025-12-04 20:50:59.251168
388,The Laverstoke,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.258594,2025-12-04 20:50:59.258598
389,Tequila Slammer,Mix carefully to avoid releasing the dissolved CO2.,Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.265811,2025-12-04 20:50:59.265815
390,Tequila Sunrise,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.272709,2025-12-04 20:50:59.272712
391,The Philosopher,"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.279178,2025-12-04 20:50:59.279182
392,Tuxedo Cocktail,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.286093,2025-12-04 20:50:59.286097
393,Tequila Surprise,Fill shot glass with Tequila. Add drops of Tobasco sauce.,Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.292737,2025-12-04 20:50:59.29274
394,Thai Iced Coffee,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.",Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,f,0,[],2025-12-04 20:50:59.299283,2025-12-04 20:50:59.299287
395,The Jimmy Conway,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.306212,2025-12-04 20:50:59.306215
396,Texas Rattlesnake,"Mix all ingredients and Shake well. Sweet at first, with a BITE at the end...",Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rtohqp1504889750.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:59.313547,2025-12-04 20:50:59.313551
397,Vesper,"Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/mtdxpa1504374514.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.654827,2025-12-04 20:51:10.654832
398,Victor,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/voapgc1492976416.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.676553,2025-12-04 20:51:10.676557
399,Vampiro,"Vampiros may be made in a tall glass or an old fashioned glass. Bartenders may first ""rim"" the glass with Kosher Salt, which is done by placing a layer of Kosher Salt on a chopping board, moistening the glass' rim with lime juice or water, and then placing the upside down glass rim onto the Kosher Salt, so that the salt sticks to the moistened rim. The second step is to fill half the glass with ice and add one or two shooter glasses full of high quality Tequila. The next stage is to add the flavouring elements. This is done by squeezing a fresh lime into the glass, adding a few grains of salt, adding citrus-flavoured soda pop, until the glass is 4/5 full, and then adding spicy Viuda de Sanchez (or orange juice, lime juice and pico de gallo). The final step is to stir the ingredients so that the flavours are properly blended.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/yfhn371504374246.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.685725,2025-12-04 20:51:10.68573
400,Vesuvio,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/26cq601492976203.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.695719,2025-12-04 20:51:10.695723
401,Veteran,Pour the rum and cherry brandy into an old-fashioned glass almost filled with ice cubes. Stir well.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/iwml9t1492976255.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.703372,2025-12-04 20:51:10.703376
402,Van Vleet,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/fgq2bl1492975771.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.709908,2025-12-04 20:51:10.709912
403,Vodka Fizz,"Blend all ingredients, save nutmeg. Pour into large white wine glass and sprinkle nutmeg on top.",Other / Unknown,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xwxyux1441254243.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.717632,2025-12-04 20:51:10.717636
404,Vodka Lemon,"The vodka lemon is prepared directly in a highball glass or in a large tumbler: put 6-7 ice cubes in the glass, pour the vodka, lemonade and mix with a bar spoon. Finally decorate with a slice of lemon and, if you prefer, add a few mint leaves. Your vodka lemon is ready to be served.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/mql55h1643820632.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.725421,2025-12-04 20:51:10.725424
405,Vodka Slime,"Fill glass with ice. Add vodka, 7-up then finish with the lime juice.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/apex461643588115.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.732679,2025-12-04 20:51:10.732682
406,Vodka Tonic,"Wash and cut 1 wedge and 1 slice of lime or lemon.
Fill a tumbler with fresh ice.
Pour the desired dose of vodka and top up with the tonic.
Squeeze the lime wedge into the glass and decorate with the slice.
That's all, very simple: it's just the recipe for happiness!",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/9koz3f1643821062.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.739798,2025-12-04 20:51:10.739805
407,Vodka Martini,"Shake the vodka and vermouth together with a number of ice cubes, strain into a cocktail glass, add the olive and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qyxrqw1439906528.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.747438,2025-12-04 20:51:10.747442
408,Vodka Russian,Mix it as a ordinary drink .,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rpttur1454515129.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.755138,2025-12-04 20:51:10.755141
